0.0,0.0,0.07449540495872498,-0.055005013942718506,0.13542509078979492,-0.1276807188987732,0.1931338906288147,-0.188357412815094,0.24165135622024536,-0.21202218532562256,0.09632948040962219,-0.24565422534942627,0.1048927903175354,-0.31151875853538513,0.09437951445579529,-0.23141878843307495,0.08689224720001221,-0.19597744941711426,0.04796719551086426,-0.25508856773376465,0.058208584785461426,-0.3102247714996338,0.05454495549201965,-0.2132156491279602,0.04853302240371704,-0.19765949249267578,-0.0007028877735137939,-0.24686941504478455,0.01067689061164856,-0.3037988543510437,0.015170156955718994,-0.2180384397506714,0.009301215410232544,-0.19632840156555176,-0.04671132564544678,-0.22867071628570557,-0.03808850049972534,-0.28334397077560425,-0.022467434406280518,-0.2275005578994751,-0.02413317561149597,-0.20599722862243652,A
0.0,0.0,0.07388541102409363,-0.054930806159973145,0.13486698269844055,-0.12764757871627808,0.19205251336097717,-0.18896406888961792,0.24215278029441833,-0.21092963218688965,0.0960930585861206,-0.25169193744659424,0.1018252968788147,-0.3153223395347595,0.09358006715774536,-0.2348652184009552,0.08855080604553223,-0.19823682308197021,0.046205997467041016,-0.2603166699409485,0.05416122078895569,-0.31473520398139954,0.054669857025146484,-0.21663087606430054,0.051615387201309204,-0.19621193408966064,-0.0029482245445251465,-0.25123924016952515,0.004622966051101685,-0.3083874583244324,0.013033509254455566,-0.22130513191223145,0.01068773865699768,-0.1953604817390442,-0.048628270626068115,-0.2303435206413269,-0.04486379027366638,-0.2853810489177704,-0.02687215805053711,-0.2320992350578308,-0.02462819218635559,-0.20886141061782837,A
0.0,0.0,0.07243037223815918,-0.052993059158325195,0.1342858076095581,-0.12793821096420288,0.1915227770805359,-0.18882614374160767,0.24138885736465454,-0.21170860528945923,0.09485426545143127,-0.250205934047699,0.10007819533348083,-0.314330130815506,0.09140768647193909,-0.2328932285308838,0.08598101139068604,-0.19742101430892944,0.045244187116622925,-0.25773972272872925,0.05405145883560181,-0.31480616331100464,0.05374416708946228,-0.21614867448806763,0.049704521894454956,-0.19564199447631836,-0.003952145576477051,-0.24872687458992004,0.004710644483566284,-0.307358980178833,0.012174725532531738,-0.21846550703048706,0.008162111043930054,-0.19309723377227783,-0.05082583427429199,-0.22913497686386108,-0.044680118560791016,-0.2849123477935791,-0.027969539165496826,-0.22927790880203247,-0.028237104415893555,-0.20404374599456787,A
0.0,0.0,0.07089206576347351,-0.050723254680633545,0.13334426283836365,-0.1276475191116333,0.19012704491615295,-0.18870949745178223,0.23967817425727844,-0.21095776557922363,0.09390991926193237,-0.2496492564678192,0.09765088558197021,-0.3139382004737854,0.08924621343612671,-0.23263323307037354,0.08439832925796509,-0.1989092230796814,0.044616878032684326,-0.25650960206985474,0.052583128213882446,-0.3138129413127899,0.05201447010040283,-0.21569573879241943,0.04850545525550842,-0.19798845052719116,-0.004265159368515015,-0.24825793504714966,0.0033247172832489014,-0.3069271445274353,0.010338187217712402,-0.21895450353622437,0.0067109763622283936,-0.1958346962928772,-0.05111446976661682,-0.23063653707504272,-0.045107096433639526,-0.2834892272949219,-0.029753535985946655,-0.22917389869689941,-0.030030101537704468,-0.20533156394958496,A
0.0,0.0,0.07085299491882324,-0.04947221279144287,0.13236474990844727,-0.12500298023223877,0.188640296459198,-0.18620896339416504,0.23822945356369019,-0.20889967679977417,0.0935676097869873,-0.24756422638893127,0.0975256860256195,-0.31138134002685547,0.09013918042182922,-0.23067063093185425,0.08520039916038513,-0.19468307495117188,0.04377603530883789,-0.2544349431991577,0.05116322636604309,-0.31085240840911865,0.05238118767738342,-0.21260946989059448,0.04880005121231079,-0.19246387481689453,-0.005074888467788696,-0.2457686960697174,0.001325368881225586,-0.303291916847229,0.010179519653320312,-0.2160307765007019,0.006940484046936035,-0.19130456447601318,-0.05188882350921631,-0.22753024101257324,-0.04754823446273804,-0.28081434965133667,-0.03064882755279541,-0.22773855924606323,-0.029244691133499146,-0.2035151720046997,A
0.0,0.0,0.07101252675056458,-0.050532639026641846,0.13210579752922058,-0.12519431114196777,0.18841686844825745,-0.1860855221748352,0.23738029599189758,-0.20894122123718262,0.0938708484172821,-0.24751144647598267,0.09709769487380981,-0.3101043105125427,0.08951768279075623,-0.22974807024002075,0.08468160033226013,-0.19483739137649536,0.043787211179733276,-0.2545269727706909,0.05035400390625,-0.30961814522743225,0.051464617252349854,-0.21195584535598755,0.04848426580429077,-0.19305670261383057,-0.005058884620666504,-0.2458399534225464,0.000677943229675293,-0.30210238695144653,0.009142488241195679,-0.2156239151954651,0.006415188312530518,-0.19270068407058716,-0.05136975646018982,-0.22726911306381226,-0.047209233045578,-0.27850356698036194,-0.031179696321487427,-0.22505497932434082,-0.030297309160232544,-0.2027055025100708,A
0.0,0.0,0.07158920168876648,-0.05268126726150513,0.13234785199165344,-0.12697070837020874,0.1893664300441742,-0.18865889310836792,0.23903444409370422,-0.21181565523147583,0.09391745924949646,-0.2499234974384308,0.09805795550346375,-0.3119124472141266,0.09039783477783203,-0.23172128200531006,0.08541706204414368,-0.19766783714294434,0.04384264349937439,-0.25767236948013306,0.05126458406448364,-0.31201696395874023,0.05244910717010498,-0.2142278552055359,0.049104660749435425,-0.1953480839729309,-0.005306631326675415,-0.24832043051719666,0.0014289319515228271,-0.3037952780723572,0.010285556316375732,-0.216808021068573,0.007628649473190308,-0.19335061311721802,-0.05114489793777466,-0.22794365882873535,-0.046758949756622314,-0.2811286449432373,-0.02945619821548462,-0.22655653953552246,-0.02863141894340515,-0.20381474494934082,A
0.0,0.0,0.07085362076759338,-0.05257934331893921,0.13202813267707825,-0.12784028053283691,0.18918517231941223,-0.18903928995132446,0.23852869868278503,-0.21250659227371216,0.09348329901695251,-0.251041054725647,0.09708115458488464,-0.31297677755355835,0.08927923440933228,-0.23223501443862915,0.0845440924167633,-0.19848686456680298,0.043711334466934204,-0.2579321265220642,0.05112329125404358,-0.3135145306587219,0.05152997374534607,-0.21531438827514648,0.04816076159477234,-0.19657325744628906,-0.005319565534591675,-0.24823477864265442,0.0020413994789123535,-0.30467596650123596,0.010075956583023071,-0.21707040071487427,0.007039368152618408,-0.19387269020080566,-0.05151015520095825,-0.22819674015045166,-0.04677319526672363,-0.2804596424102783,-0.030170917510986328,-0.22594821453094482,-0.0297621488571167,-0.20331883430480957,A
0.0,0.0,0.07045570015907288,-0.05122554302215576,0.13154494762420654,-0.127619206905365,0.18839126825332642,-0.18899226188659668,0.2378934621810913,-0.21188384294509888,0.09315326809883118,-0.2504504323005676,0.09635910391807556,-0.31277453899383545,0.08874410390853882,-0.23195093870162964,0.08388093113899231,-0.1978587508201599,0.04336392879486084,-0.25707709789276123,0.05037432909011841,-0.31314024329185486,0.051172226667404175,-0.21466732025146484,0.04787126183509827,-0.1960093379020691,-0.005636781454086304,-0.24770134687423706,0.0011888742446899414,-0.3042256236076355,0.009543955326080322,-0.21643686294555664,0.00649714469909668,-0.19344735145568848,-0.05195796489715576,-0.22835981845855713,-0.04684227705001831,-0.28030335903167725,-0.030860573053359985,-0.22596514225006104,-0.03089413046836853,-0.20349347591400146,A
0.0,0.0,0.0709247887134552,-0.05058234930038452,0.1330680251121521,-0.12808245420455933,0.1891893744468689,-0.18981313705444336,0.23819971084594727,-0.2127283215522766,0.09296667575836182,-0.24985098838806152,0.09642866253852844,-0.31355810165405273,0.0886620283126831,-0.23191016912460327,0.08412671089172363,-0.19908499717712402,0.04347345232963562,-0.25618308782577515,0.051436811685562134,-0.3128574788570404,0.051526784896850586,-0.21453052759170532,0.04783850908279419,-0.1981627345085144,-0.005457252264022827,-0.24742791056632996,0.001972496509552002,-0.304836630821228,0.0095425546169281,-0.2173200249671936,0.005955547094345093,-0.1963145136833191,-0.052215784788131714,-0.2293635606765747,-0.04630956053733826,-0.2808925211429596,-0.03073456883430481,-0.2268337607383728,-0.031275391578674316,-0.20460104942321777,A
